safe_idx,rounds,click_predictions_mean,click_predictions_std,click,opt_prices,payprice,slotprice,payprice_predictions_mean,payprice_predictions_std
1428,6,0.0,0.9999992755198409,1,2.2811245377520242e-09,50,50,0.0,1.0
1432,6,1.0,0.986720095099251,1,10.39270469606177,20,5,19.999999999,7.071068104396856e-06
1438,6,0.0,1.0,1,30.845281542577368,148,148,147.99999998520002,1.0000000413701846e-05
1439,6,0.0,0.9999999983462846,0,45.85298070543825,70,70,69.99999999974074,1.92450097691571e-06
1442,6,1.0,0.9632593113622681,0,7.019126259269804,16,0,15.9999999992,7.071068104396856e-06
1443,6,0.0,0.9999999985941526,0,45.85003528621627,70,70,69.99999999966667,2.1821680904366096e-06
1444,6,0.0,0.9999999955851603,1,2.2827696157110825e-09,66,0,0.0,1.0
1447,6,0.0,0.9999993646736566,1,2.2815832929785387e-09,50,20,0.0,1.0
1448,6,0.0,0.9999999999999989,1,30.845317146861145,109,0,108.99999998909999,1.0000000413701846e-05
1452,6,0.0,0.9999999999615525,1,53.252662619443,80,80,79.999999992,1.0000000413701846e-05
1453,6,0.0,0.9999999880783846,1,2.282690575873013e-09,63,0,0.0,1.0
1456,6,0.0,0.999999999965221,0,53.25195610282109,80,80,79.99999999900001,3.535534052198428e-06
1459,6,0.0,0.9999999985209747,0,45.841980473018474,70,70,69.99999999946154,2.7734780017363392e-06
1461,6,0.0,0.999999998473649,0,45.85350750799482,70,70,69.99999999963158,2.294149792524023e-06
1462,6,0.0,0.9999999999652901,0,53.25188495334726,80,80,79.99999999799999,5.000000206850923e-06
1464,6,0.0,0.9999999985209747,0,45.8419804730185,70,70,69.99999999946154,2.7734780017363392e-06
1469,6,0.0,1.0,1,2.2828472230496245e-09,148,148,0.0,1.0
1471,6,1.0,0.9911795121595555,1,3.2012893652117617e-09,20,20,0.0,1.0
1474,6,0.0,0.9999999983387993,0,45.85453216120625,70,70,69.9999999999358,9.579719996717828e-07
1475,6,1.0,0.9953407942232975,0,11.845893641811136,23,0,22.9999999977,1.0000000413701846e-05
1484,6,0.0,0.999999998342321,0,45.85457732683538,70,70,69.99999999985107,1.458678315014696e-06
1485,6,0.0,0.9999999983387993,0,45.85453216120662,70,70,69.9999999999358,9.579719996717828e-07
1492,6,0.0,0.9999999998756424,1,2.2828335910948295e-09,69,59,0.0,1.0
1493,6,0.0,0.999999999960861,1,53.2542966734378,80,80,79.999999992,1.0000000413701846e-05
1495,6,0.0,0.999944123505345,1,24.841143062172094,38,5,37.9999999981,7.071068104396856e-06
1499,6,0.0,1.0,1,2.282880544867219e-09,177,5,0.0,1.0
1500,6,0.0,0.9999992731326973,1,2.2811919887318155e-09,50,50,0.0,1.0
1501,6,1.0,0.9111577661726992,1,6.191804543526342e-07,10,10,0.0,1.0
1504,6,0.0,1.0,1,30.845281530009743,141,5,140.9999999859,1.0000000413701846e-05
1512,6,0.0,0.9999989899517772,1,2.2821733841403776e-09,50,50,0.0,1.0
1523,6,0.0,1.0,1,30.845284683783447,124,5,123.9999999876,1.0000000413701846e-05
1525,6,1.0,0.961175919902926,1,7.771658486362198,16,5,15.9999999992,7.071068104396856e-06
1527,6,0.0,0.999999998359324,0,45.85309327929971,70,70,69.99999999299999,1.0000000413701846e-05
1529,6,0.0,1.0,1,2.282883415521924e-09,151,0,0.0,1.0
1530,6,0.0,0.999999998342321,0,45.85457732683536,70,70,69.99999999985107,1.458678315014696e-06
1533,6,0.0,0.999999998473649,0,45.853507507994784,70,70,69.99999999963158,2.294149792524023e-06
1535,6,0.0,0.9999999999643954,1,53.25574208161424,80,80,79.99999999733333,5.77350293074713e-06
1539,6,0.0,0.9999999999660668,0,53.25213925961697,80,80,79.999999992,1.0000000413701846e-05
1546,6,0.0,0.9999999983736597,0,45.85065797209656,70,70,69.99999999978127,1.7677827269534259e-06
1547,6,0.0,0.9999999983736597,0,45.85065797210011,70,70,69.99999999978127,1.7677827269534259e-06
1553,6,0.0,0.9999991135125738,0,25.170204051728007,50,50,49.99999999989362,1.458640258731278e-06
1554,6,0.0,1.0,1,2.2828066275358943e-09,188,5,0.0,1.0
1556,6,0.0,0.999999999965221,0,53.2519561028239,80,80,79.99999999900001,3.535534052198428e-06
1557,6,0.0,0.9999999983387993,0,45.854532161204006,70,70,69.9999999999358,9.579719996717828e-07
1564,6,1.0,0.9998820866737841,1,4.7021355432211615e-07,36,4,0.0,1.0
1568,6,1.0,0.9997448593462085,0,4.236164301009499e-07,33,0,0.0,1.0
1573,6,1.0,0.9717060659538619,1,3.263901798061101e-09,17,0,0.0,1.0
1579,6,0.0,0.9999999999583107,0,53.252400903872996,80,80,79.9999999993846,2.7734980166601633e-06
1581,6,0.0,1.0,1,2.282792276265711e-09,151,0,0.0,1.0
1582,6,0.0,1.0,1,2.282853355126221e-09,133,133,0.0,1.0
1583,6,1.0,0.999493848039483,1,2.806522880392213e-09,31,5,0.0,1.0
1585,6,0.0,0.999999998473649,0,45.8535075146858,70,70,69.99999999963158,2.294149792524023e-06
1588,6,0.0,0.9999999983387993,0,45.854532161184494,70,70,69.9999999999358,9.579719996717828e-07
1594,6,0.0,0.9999999983736597,0,45.85065797211365,70,70,69.99999999978127,1.7677827269534259e-06
1595,6,0.0,0.9999999983387993,0,45.85453216120478,70,70,69.9999999999358,9.579719996717828e-07
1596,6,0.0,0.9999999985941526,0,45.8500352862165,70,70,69.99999999966667,2.1821680904366096e-06
1597,6,0.0,0.9999999999999711,1,30.845516901854484,100,5,99.99999998999999,1.0000000413701846e-05
1602,6,0.0,0.9999999983387993,0,45.854532161205384,70,70,69.9999999999358,9.579719996717828e-07
1605,6,0.0,0.9999999410599801,1,2.2823545835480947e-09,57,5,0.0,1.0
1613,6,0.0,0.9999999984777885,1,45.853398150624756,70,70,69.99999999299999,1.0000000413701846e-05
1619,6,1.0,0.9997555113214912,0,14.732750577409467,33,0,32.99999999835,7.071068104396856e-06
1620,6,0.0,0.9999999983689478,1,45.8567502842618,70,70,69.99999999299999,1.0000000413701846e-05
1630,6,0.0,0.9999999984792168,1,45.85360518459592,70,70,69.99999999299999,1.0000000413701846e-05
1631,6,0.0,0.9999999999644782,0,53.25568295957318,80,80,79.99999999866665,4.082483073531701e-06
1632,6,0.0,0.9999999999583107,0,53.25240090384473,80,80,79.9999999993846,2.7734980166601633e-06
1633,6,0.0,1.0,0,30.84528145449572,148,148,147.9999999993565,2.0851511717467963e-06
1636,6,0.0,0.9999999983736597,0,45.85065797209719,70,70,69.99999999978127,1.7677827269534259e-06
1638,6,0.0,0.9999955937179175,1,25.977187720915452,44,31,43.99999999560001,1.0000000413701846e-05
1644,6,0.0,1.0,1,2.282800565976682e-09,199,5,0.0,1.0
1662,6,0.0,0.999999998342321,0,45.85457732684711,70,70,69.99999999985107,1.458678315014696e-06
1670,6,0.0,0.9999999999749116,1,2.2827629570296995e-09,80,31,0.0,1.0
1671,6,0.0,0.9999999983944984,0,45.84922835286825,70,70,69.99999999299999,1.0000000413701846e-05
1684,6,0.0,1.0,1,30.84528369718045,126,5,125.99999999580001,5.77350293074713e-06
1691,6,0.0,0.99999999841601,1,2.2827267484658805e-09,70,70,0.0,1.0
1693,6,1.0,0.9997555113214912,0,14.732750577429032,33,0,32.99999999835,7.071068104396856e-06
1698,6,0.0,0.9999999983387993,0,45.85453216120479,70,70,69.9999999999358,9.579719996717828e-07
1699,6,0.0,1.0,1,2.2827635567584965e-09,158,0,0.0,1.0
1703,6,0.0,0.9999999983387993,0,45.854532161216504,70,70,69.9999999999358,9.579719996717828e-07
1707,6,0.0,0.9999999999502731,1,2.2828844561570912e-09,80,70,0.0,1.0
1709,6,0.0,0.9999991135125738,0,25.170204051619443,50,50,49.99999999989362,1.458640258731278e-06
1712,6,0.0,1.0,1,2.2828868896142077e-09,260,5,0.0,1.0
1715,6,0.0,0.9999999985240474,1,45.85306817649086,70,70,69.99999999299999,1.0000000413701846e-05
1717,6,0.0,0.999999998342321,0,45.85457732683723,70,70,69.99999999985107,1.458678315014696e-06
1724,6,0.0,1.0,1,30.84528146234213,201,0,200.9999999799,1.0000000413701846e-05
1727,6,0.0,0.9999989814549991,1,2.2821319061777414e-09,50,50,0.0,1.0
1729,6,0.0,0.9999999987164375,1,2.2827401417988388e-09,70,70,0.0,1.0
1730,6,0.0,0.9999999999866861,1,2.2828679551576917e-09,80,80,0.0,1.0
1731,6,0.0,0.9999999983478526,1,35.52766838358423,70,70,73.33332824707031,5.77350293074713e-06
1739,6,0.0,0.9999999983944984,0,45.849228352881404,70,70,69.99999999299999,1.0000000413701846e-05
1740,6,1.0,0.9992169756972128,1,4.0853370620192595e-07,29,0,0.0,1.0
1749,6,0.0,1.0,1,2.2828068637264317e-09,204,5,0.0,1.0
1754,6,0.0,1.0,1,2.2828283935989145e-09,251,5,0.0,1.0
1756,6,0.0,0.9999999983387993,0,45.85453216118302,70,70,69.9999999999358,9.579719996717828e-07
1759,6,0.0,0.999999998342321,0,45.85457732684896,70,70,69.99999999985107,1.458678315014696e-06
1763,6,0.0,0.9999999999575411,1,2.2828972964680103e-09,80,80,0.0,1.0
1766,6,0.0,0.9999999983736597,0,45.85065797209911,70,70,69.99999999978127,1.7677827269534259e-06
1770,6,0.0,0.9999999983387993,0,45.85453216121391,70,70,69.9999999999358,9.579719996717828e-07
1788,6,0.0,0.9999991135125738,0,25.1702040516252,50,50,49.99999999989362,1.458640258731278e-06
1791,6,0.0,0.999999998374727,1,2.2827547666877494e-09,70,70,0.0,1.0
1797,6,0.0,0.9999999983387993,0,45.85453216120067,70,70,69.9999999999358,9.579719996717828e-07
1798,6,0.0,0.9999999983387993,0,45.85453216120539,70,70,69.9999999999358,9.579719996717828e-07
1799,6,0.0,0.9999999999662507,1,53.252075260893434,80,80,79.999999992,1.0000000413701846e-05
1800,6,0.0,0.9999999983462846,0,45.8529807054355,70,70,69.99999999974074,1.92450097691571e-06
1804,6,0.0,0.9999999999661537,0,53.25114503169449,80,80,79.999999992,1.0000000413701846e-05
1806,6,0.0,0.9999999983923273,1,2.282781752177316e-09,70,70,0.0,1.0
1807,6,0.0,0.9999712920764595,1,2.2775410269945648e-09,40,5,0.0,1.0
1810,6,0.0,0.9999999999999797,1,2.2828740611602832e-09,101,0,0.0,1.0
1812,6,0.0,0.9999999983462846,0,45.85298070543588,70,70,69.99999999974074,1.92450097691571e-06
1816,6,0.0,1.0,1,30.845281462337102,294,5,293.9999999706,1.0000000413701846e-05
1819,6,0.0,0.9999999983944984,0,45.849228352884495,70,70,69.99999999299999,1.0000000413701846e-05
1822,6,0.0,0.9999999999774014,1,2.2828217175066146e-09,81,0,0.0,1.0
1826,6,0.0,0.9999999931700625,1,36.18205315602831,65,5,64.99999999350001,1.0000000413701846e-05
1831,6,0.0,0.9999999983387993,0,45.85453216120187,70,70,69.9999999999358,9.579719996717828e-07
1834,6,0.0,1.0,1,30.84528154902384,153,0,152.99999998470003,1.0000000413701846e-05
1837,6,0.0,0.9999999999583107,0,53.252400903870004,80,80,79.9999999993846,2.7734980166601633e-06
1839,6,0.0,0.9999999985078168,0,45.852504283575804,70,70,69.99999999922223,3.3333334712339487e-06
1842,6,0.0,0.999999998473649,0,45.85350750799692,70,70,69.99999999963158,2.294149792524023e-06
1844,6,0.0,0.999999998473649,0,45.85350750799584,70,70,69.99999999963158,2.294149792524023e-06
1847,6,0.0,0.999999998342321,0,45.854577326839454,70,70,69.99999999985107,1.458678315014696e-06
1852,6,0.0,0.999999998452262,1,2.2827518759394774e-09,70,70,0.0,1.0
1855,6,0.0,0.9999926215986126,1,2.2803590811768967e-09,44,5,0.0,1.0
1857,6,0.0,0.9999999985078168,0,45.852504283577375,70,70,69.99999999922223,3.3333334712339487e-06
1859,6,0.0,0.999999998342321,0,45.854577326839824,70,70,69.99999999985107,1.458678315014696e-06
1862,6,0.0,0.9999993307650412,1,2.2812289896376695e-09,50,50,0.0,1.0
1867,6,0.0,0.9999999999592646,1,2.2828745181777996e-09,80,80,0.0,1.0
1869,6,1.0,0.9632593113622681,0,7.019125983060565,16,0,15.9999999992,7.071068104396856e-06
1870,6,0.0,0.9999999999998442,1,30.845820374660757,95,0,94.99999999049999,1.0000000413701846e-05
1881,6,0.0,1.0,1,2.282806655963175e-09,241,0,0.0,1.0
1885,6,0.0,0.9999999983736597,0,45.8506579720966,70,70,69.99999999978127,1.7677827269534259e-06
1887,6,0.0,0.999999998448614,1,2.2828115179570695e-09,70,70,0.0,1.0
1890,6,0.0,0.9999999999644782,1,53.25568293317279,80,80,79.999999992,1.0000000413701846e-05
1891,6,0.0,0.9999999983387993,0,45.85453216120462,70,70,69.9999999999358,9.579719996717828e-07
1892,6,0.0,1.0,1,30.845281462342037,201,0,200.9999999799,1.0000000413701846e-05
1895,6,0.0,0.9999999999999996,1,2.2828777331553097e-09,110,5,0.0,1.0
1897,6,0.0,0.999999998342321,0,45.85457732683675,70,70,69.99999999985107,1.458678315014696e-06
1900,6,0.0,0.9999991748155024,1,2.2818294076228585e-09,51,0,0.0,1.0
1901,6,0.0,1.0,1,30.84528146234028,299,0,250.0,7.071068104396856e-06
1906,6,0.0,0.9999999984744619,0,45.85428997147946,70,70,69.9999999986,4.472136140012669e-06
1907,6,0.0,0.9999999983387993,0,45.854532161195294,70,70,69.9999999999358,9.579719996717828e-07
1911,6,0.0,0.9999999983387993,0,45.854532161202116,70,70,69.9999999999358,9.579719996717828e-07
1917,6,0.0,0.9999215051676826,1,2.279800747574587e-09,37,0,0.0,1.0
1918,6,0.0,1.0,1,30.845281462675533,201,0,200.9999999799,1.0000000413701846e-05
1921,6,0.0,0.9999999986018742,1,2.282800715090735e-09,70,70,0.0,1.0
2320,7,1.0,0.9990099529196506,1,19.32044658369706,29,0,28.99999999955586,1.0000000413701846e-05
2330,7,0.0,0.9999999999380947,0,70.51048812453057,80,80,79.99999999956614,2.4253671214218124e-06
2332,7,0.0,1.0,0,138.40759726420782,148,148,147.99999999692943,5.77350293074713e-06
2343,7,0.0,0.9999998062678033,1,0.07276490110413818,56,5,9.217582702636719,0.9992122463444817
2347,7,0.0,0.9999999999999998,1,26.51954462244857,115,5,33.42476208972573,0.9539764858008372
2358,7,0.0,0.999999997716573,0,60.92880440695418,70,70,70.00000002235174,1.5811037867731723e-06
2365,7,0.0,0.9999999999992462,1,74.99251538013485,92,5,91.99999999520674,9.999978209217621e-06
2374,7,0.0,0.9999987976741085,0,40.80991251873135,50,50,49.999999999946766,1.360786898368844e-06
2387,7,0.0,0.9999999976706964,0,60.928987658846424,70,70,69.99999904632568,8.739121343931809e-07
2388,7,0.0,1.0,1,8.411678595337744,151,0,18.034969349230114,0.9986245921779663
2401,7,0.0,0.9999999976706964,0,60.928987658809376,70,70,69.99999904632568,8.739121343931809e-07
2412,7,0.0,0.9999667833886839,1,32.33671661143226,40,5,39.99999999626016,1.000001151592547e-05
2419,7,0.0,0.999999999937159,1,6.312968108020595,80,80,15.718960296184273,0.9930496869785745
2424,7,0.0,0.9999999978350139,1,45.71450317132839,70,70,54.4997145643532,0.9622095121642597
2431,7,0.0,0.999999997864626,0,60.928875056165396,70,70,69.99999999988957,2.0412415367658507e-06
2451,7,0.0,1.0,1,4.270411710802567e-11,201,0,2.3007073402404785,0.9966184957475304
2458,7,0.0,0.9999732123384768,1,26.730456364097247,41,0,32.76244778931141,0.9734540124038383
2466,7,0.0,0.9999999979288539,1,60.928869483717335,70,70,69.99999999945601,1.0000005964815199e-05
2468,7,0.0,0.9999987976741085,0,40.80991251861915,50,50,49.999999999946766,1.360786898368844e-06
2469,7,0.0,0.9999999976706964,0,60.92898765847233,70,70,69.99999904632568,8.739121343931809e-07
2474,7,0.0,0.9999999976706964,0,60.92898765886634,70,70,69.99999904632568,8.739121343931809e-07
2475,7,0.0,0.999999997864626,0,60.9288750558339,70,70,69.99999999988957,2.0412415367658507e-06
2499,7,0.0,0.9999999980349168,0,60.92865988774656,70,70,69.99999999984294,1.9999778781575345e-06
2504,7,0.0,0.9999999976706964,0,60.92898765861316,70,70,69.99999904632568,8.739121343931809e-07
2506,7,0.0,1.0,1,178.32360207232142,188,5,188.0,1.0000005964815199e-05
2511,7,0.0,1.0,0,138.4075972641962,148,148,147.99999999692943,5.77350293074713e-06
2513,7,0.0,0.9999987893802754,0,40.71289172036834,50,50,49.99999999949869,3.3333334712339487e-06
2516,7,0.0,0.9999999976706964,0,60.9289876585838,70,70,69.99999904632568,8.739121343931809e-07
2520,7,0.0,0.9999999976796435,0,60.92891871223765,70,70,70.00000047683716,1.7677199226998505e-06
2524,7,1.0,0.9155759149762702,1,5.4444106988567995,13,0,12.999999999437696,1.0000000413701846e-05
2526,7,0.0,0.999999697082401,1,6.964897640687987e-11,50,50,4.809409391435893e-50,1.0
2530,7,0.0,0.9999999976716141,0,60.92896244031022,70,70,70.00000381469727,1.7407592376350907e-06
2533,7,0.0,0.999999997864626,0,60.92887505595749,70,70,69.99999999988957,2.0412415367658507e-06
2536,7,0.0,1.0,1,116.07739337128395,125,5,124.99999998766627,9.999994862585412e-06
2539,7,0.0,0.9999999976755001,0,60.9289913508355,70,70,70.00000047683716,1.3246118178989637e-06
2547,7,0.0,0.9999999976706964,0,60.92898765879932,70,70,69.99999904632568,8.739121343931809e-07
2553,7,0.0,0.999999997716573,0,60.92880440680201,70,70,70.00000002235174,1.5811037867731723e-06
2557,7,1.0,0.9890428017259103,1,11.559259925716411,20,0,19.99999999930599,7.071068104396856e-06
2562,7,0.0,0.999999997716573,0,60.92880440696066,70,70,70.00000002235174,1.5811037867731723e-06
2563,7,0.0,0.999999999949251,0,66.03029648194673,80,80,75.40368083313297,0.5394626817950281
2564,7,0.0,0.9999999977721927,1,60.9290941712264,70,70,69.99999999572458,9.999994862585412e-06
2569,7,0.0,0.9999999976706964,0,60.92898765874077,70,70,69.99999904632568,8.739121343931809e-07
2572,7,0.0,1.0,1,129.4516812790108,140,140,139.99999998600106,1.0000000413701846e-05
2573,7,0.0,0.9999999999663697,1,70.51112085768797,80,20,79.99999999201549,1.0000005964815199e-05
2575,7,0.0,1.0,1,99.93117553997,137,0,108.29525756835938,0.7462638929243197
2580,7,0.0,1.0,1,143.46843596735073,153,0,152.99991687946022,7.071083805303362e-06
2588,7,0.0,0.9999999978237314,1,52.19976920152557,70,70,61.91164617971549,0.7497907300009217
2591,7,0.0,0.9999991283448482,0,40.799480113205945,50,50,49.999999998772964,5.000000206850923e-06
2594,7,0.0,0.9999999906582515,1,11.564648664309855,65,0,20.728903591632843,0.9964393665567075
2596,7,0.0,0.9999999977190683,0,60.92882109724621,70,70,69.9999999627471,4.082469476110065e-06
2598,7,0.0,0.9999999976706964,0,60.928987658584916,70,70,69.99999904632568,8.739121343931809e-07
2600,7,0.0,0.9999999999665987,1,71.52816514896682,81,0,81.00001525878906,1.0000000413701846e-05
2603,7,1.0,0.9609845014498094,0,6.891672360467723,16,0,16.00000011920929,5.000011309068384e-06
2614,7,0.0,1.0,0,138.40759726816668,148,148,147.9999999996315,2.000005633847559e-06
2623,7,0.0,1.0,1,90.27011933051283,220,0,99.4903793334961,0.9598962263702723
2626,7,0.0,0.9999988209862178,0,40.790873493934555,50,50,49.99999999841976,5.77350293074713e-06
2628,7,0.0,0.999999997716573,0,60.92880440677031,70,70,70.00000002235174,1.5811037867731723e-06
2629,7,0.0,1.0,1,75.1922216164488,150,5,84.66671752929688,5.77350293074713e-06
2632,7,0.0,1.0,1,184.34506902456062,241,0,240.9999999762361,1.000001151592547e-05
2640,7,0.0,0.9999987976741085,0,40.809912518446666,50,50,49.999999999946766,1.360786898368844e-06
2641,7,1.0,0.9890428017259103,0,5.284499733656734,20,0,13.642829262229075,0.7939783207387564
2644,7,0.0,1.0,1,157.41515337174482,167,5,166.99999998368565,1.000001151592547e-05
2646,7,0.0,0.999999999943543,1,70.51043475619137,80,80,79.99999999217357,1.0000000413701846e-05
2649,7,0.0,0.999999997699666,1,17.672076059932554,70,70,27.3385648727417,0.9629081813889401
2654,7,0.0,0.9999987976741085,0,40.80991251840892,50,50,49.999999999946766,1.360786898368844e-06
2658,7,0.0,1.0,1,5.7101000429248665e-11,198,5,1.3595777543573848,0.9995421006805799
2662,7,0.0,0.9999987893802754,0,40.71289172033071,50,50,49.99999999949869,3.3333334712339487e-06
2668,7,0.0,0.999999991127715,1,55.59851614568699,65,0,65.0,9.999994862585412e-06
2672,7,0.0,0.9999999976755001,0,60.92899135100859,70,70,70.00000047683716,1.3246118178989637e-06
2678,7,0.0,1.0,1,184.34506902455948,280,280,279.9999999720255,9.999994862585412e-06
2681,7,0.0,1.0,1,121.88273112458704,129,0,128.99999998743516,1.0000000413701846e-05
2684,7,0.0,0.9999999976716141,0,60.928962440575916,70,70,70.00000381469727,1.7407592376350907e-06
2687,7,0.0,0.9999999997206073,1,3.893475129352015e-12,75,5,5.211046304076187,0.9961531293437382
2688,7,0.0,0.9999999976706964,0,60.928987658728815,70,70,69.99999904632568,8.739121343931809e-07
2692,7,0.0,0.9999999976796435,0,60.92891871243615,70,70,70.00000047683716,1.7677199226998505e-06
2693,7,0.0,0.9999999976706964,0,60.928987658576034,70,70,69.99999904632568,8.739121343931809e-07
2694,7,0.0,0.9999999976716141,0,60.92896244052349,70,70,70.00000381469727,1.7407592376350907e-06
2695,7,0.0,0.999999997864626,0,60.92887505578396,70,70,69.99999999988957,2.0412415367658507e-06
2697,7,0.0,0.999981230745781,1,34.3820909425242,42,0,41.99999189376831,7.071068104396856e-06
2698,7,0.0,0.9999987976741085,0,40.8099125186057,50,50,49.999999999946766,1.360786898368844e-06
2700,7,0.0,0.9999999982268563,1,60.93113111522932,70,70,70.00000008940697,1.0000000413701846e-05
2703,7,0.0,1.0,1,133.00110478939058,143,5,142.99999998598173,9.999994862585412e-06
2715,7,0.0,0.999999997716573,0,60.92880440693157,70,70,70.00000002235174,1.5811037867731723e-06
2725,7,0.0,0.9999999999267142,1,70.51058000331632,80,70,79.99999982118607,9.999994862585412e-06
2730,7,0.0,0.9999999976706964,0,60.92898765887868,70,70,69.99999904632568,8.739121343931809e-07
2735,7,0.0,0.9999987976741085,0,40.809912518742706,50,50,49.999999999946766,1.360786898368844e-06
2743,7,0.0,1.0,1,141.21918074984808,151,0,151.00000190734863,1.000001706703266e-05
2745,7,0.0,0.999999997716573,0,60.928804407310814,70,70,70.00000002235174,1.5811037867731723e-06
